order_id,order_date,region,category,product,unit_price,quantity,discount,revenue,cost,profit
13003,2022-02-28,North,Furniture,Chair,11556.16,3,0.05,32935.06,17740.75,15194.31
10199,2022-03-01,Central,Clothing,Jeans,2142.15,6,0.0,12852.9,8408.17,4444.73
13888,2022-03-01,East,Clothing,Dress,3128.12,1,0.2,2502.5,1926.77,575.73
12871,2022-03-01,Central,Clothing,Jeans,2300.24,8,0.1,16561.73,11838.78,4722.95
14805,2022-03-01,North,Electronics,Laptop,75915.58,2,0.1,136648.04,77755.68,58892.36
13297,2022-03-01,West,Electronics,Tablet,27776.07,3,0.05,79161.8,48348.18,30813.62
10804,2022-03-01,South,Clothing,Jeans,2225.6,5,0.2,8902.4,7204.56,1697.84
13992,2022-03-01,East,Clothing,Jeans,2206.85,2,0.0,4413.7,2254.62,2159.08
11311,2022-03-01,West,Electronics,Laptop,75302.4,4,0.05,286149.12,163091.9,123057.22
14988,2022-03-02,North,Clothing,Jeans,2149.36,3,0.0,6448.08,3660.93,2787.15
11897,2022-03-02,South,Clothing,Jacket,4050.14,3,0.0,12150.42,6799.07,5351.35
11217,2022-03-02,Central,Furniture,Table,18612.91,3,0.0,55838.73,30278.09,25560.64
14990,2022-03-02,East,Sports,Running Shoes,4339.06,5,0.0,21695.3,14924.37,6770.93
14968,2022-03-03,West,Furniture,Bookshelf,9851.58,5,0.1,44332.11,30022.79,14309.32
14907,2022-03-03,North,Electronics,Headphones,7736.89,3,0.0,23210.67,15061.65,8149.02
14237,2022-03-03,West,Clothing,Dress,2818.35,3,0.0,8455.05,4600.6,3854.45
12549,2022-03-03,North,Furniture,Bookshelf,8675.19,4,0.0,34700.76,21082.59,13618.17
14243,2022-03-03,Central,Sports,Tennis Racket,5411.43,2,0.2,8658.29,6775.77,1882.52
11895,2022-03-03,Central,Electronics,Mobile Phone,35901.22,6,0.0,215407.32,148061.25,67346.07
11319,2022-03-03,North,Food & Beverage,Coffee Beans,1206.03,4,0.0,4824.12,2505.57,2318.55
10410,2022-03-04,West,Sports,Running Shoes,4267.74,6,0.15,21765.47,16773.99,4991.48
10808,2022-03-04,South,Furniture,Bookshelf,8291.09,3,0.1,22385.94,14948.39,7437.55
13344,2022-03-04,West,Clothing,T-Shirt,820.29,6,0.0,4921.74,2826.66,2095.08
12755,2022-03-04,West,Sports,Cycling Helmet,2658.73,4,0.05,10103.17,5788.82,4314.35
10621,2022-03-05,South,Furniture,Chair,13148.05,7,0.0,92036.35,53384.99,38651.36
10765,2022-03-05,West,Clothing,Dress,3161.67,6,0.05,18021.52,10581.36,7440.16
10978,2022-03-05,Central,Sports,Cycling Helmet,2668.43,2,0.2,4269.49,2789.73,1479.76
13428,2022-03-05,West,Electronics,Smart Watch,15445.91,5,0.0,77229.55,38938.91,38290.64
11289,2022-03-05,East,Food & Beverage,Tea Set,1763.15,3,0.2,4231.56,3228.5,1003.06
10134,2022-03-05,South,Clothing,T-Shirt,866.38,4,0.1,3118.97,2192.66,926.31
14735,2022-03-06,South,Food & Beverage,Protein Bar,293.02,6,0.05,1670.21,1150.82,519.39
11152,2022-03-06,South,Electronics,Headphones,8691.91,3,0.0,26075.73,15741.39,10334.34
14029,2022-03-07,West,Clothing,Jacket,4079.86,3,0.15,10403.64,7645.13,2758.51
10018,2022-03-07,East,Food & Beverage,Juice Pack,230.39,1,0.0,230.39,144.52,85.87
12964,2022-03-07,Central,Furniture,Bed Frame,21208.41,5,0.05,100739.95,68273.36,32466.59
10627,2022-03-08,West,Furniture,Sofa,45922.04,2,0.2,73475.26,46357.52,27117.74
12613,2022-03-08,South,Food & Beverage,Coffee Beans,1237.09,3,0.0,3711.27,2292.15,1419.12
11064,2022-03-08,Central,Furniture,Bookshelf,8421.0,3,0.2,20210.4,14251.2,5959.2
13986,2022-03-08,East,Clothing,Dress,2738.58,3,0.0,8215.74,5032.97,3182.77
12286,2022-03-08,South,Furniture,Chair,10956.33,4,0.1,39442.79,26306.0,13136.79
10549,2022-03-09,South,Furniture,Chair,12473.13,3,0.0,37419.39,23468.99,13950.4
12910,2022-03-09,West,Electronics,Tablet,26826.82,3,0.1,72432.41,42169.92,30262.49
11126,2022-03-10,South,Food & Beverage,Coffee Beans,1172.04,3,0.1,3164.51,2169.99,994.52
10502,2022-03-10,West,Sports,Yoga Mat,1500.79,2,0.0,3001.58,2057.35,944.23
13020,2022-03-11,South,Clothing,Shoes,3450.51,5,0.0,17252.55,10867.94,6384.61
10533,2022-03-11,North,Electronics,Laptop,73872.76,4,0.05,280716.49,188887.1,91829.39
14545,2022-03-11,East,Furniture,Chair,12240.49,9,0.0,110164.41,71146.44,39017.97
12785,2022-03-11,East,Electronics,Tablet,28612.98,2,0.2,45780.77,39892.44,5888.33
12577,2022-03-11,East,Furniture,Bed Frame,21898.38,4,0.05,83213.84,51712.74,31501.1
13004,2022-03-12,South,Food & Beverage,Coffee Beans,1115.92,3,0.1,3012.98,2204.82,808.16
13389,2022-03-12,East,Furniture,Bed Frame,21725.92,4,0.2,69522.94,46967.28,22555.66
11171,2022-03-12,East,Sports,Yoga Mat,1507.98,3,0.1,4071.55,3157.12,914.43
12113,2022-03-13,North,Electronics,Smart Watch,15206.46,6,0.0,91238.76,45706.97,45531.79
14438,2022-03-13,South,Electronics,Laptop,70038.89,2,0.15,119066.11,83287.75,35778.36
14857,2022-03-13,North,Sports,Cycling Helmet,3018.72,4,0.0,12074.88,8026.94,4047.94
14490,2022-03-13,West,Food & Beverage,Coffee Beans,1109.48,4,0.0,4437.92,3103.9,1334.02
13781,2022-03-13,North,Electronics,Smart Watch,15712.43,4,0.2,50279.78,43253.16,7026.62
12552,2022-03-14,East,Electronics,Headphones,8018.42,5,0.1,36082.89,21322.32,14760.57
10826,2022-03-14,Central,Sports,Dumbbells,2869.66,7,0.0,20087.62,11789.55,8298.07
13206,2022-03-14,North,Electronics,Laptop,81494.34,6,0.0,488966.04,289671.76,199294.28
12660,2022-03-14,North,Clothing,Jeans,2394.05,4,0.1,8618.58,5200.84,3417.74
11039,2022-03-15,East,Clothing,T-Shirt,721.6,4,0.0,2886.4,1936.49,949.91
11583,2022-03-15,North,Clothing,Dress,2718.25,3,0.15,6931.54,5066.4,1865.14
14401,2022-03-15,South,Electronics,Tablet,29094.97,5,0.15,123653.62,94496.31,29157.31
12688,2022-03-15,North,Sports,Yoga Mat,1361.17,10,0.1,12250.53,7829.34,4421.19
13484,2022-03-16,West,Furniture,Chair,11153.79,2,0.2,17846.06,12167.43,5678.63
11914,2022-03-16,South,Clothing,Jeans,2214.15,2,0.05,4206.89,2736.04,1470.85
14232,2022-03-16,North,Sports,Tennis Racket,5630.82,7,0.15,33503.38,23657.17,9846.21
11299,2022-03-16,West,Food & Beverage,Tea Set,1810.74,3,0.0,5432.22,3427.67,2004.55
11848,2022-03-17,East,Food & Beverage,Tea Set,1710.26,6,0.0,10261.56,6740.7,3520.86
10213,2022-03-17,South,Sports,Tennis Racket,5804.27,4,0.0,23217.08,14187.32,9029.76
14786,2022-03-17,East,Clothing,Shoes,3395.99,4,0.1,12225.56,9266.15,2959.41
12119,2022-03-17,South,Clothing,Jacket,4889.25,5,0.2,19557.0,12713.67,6843.33
10854,2022-03-18,West,Furniture,Bed Frame,22489.9,3,0.1,60722.73,38923.48,21799.25
12293,2022-03-18,East,Clothing,Jeans,2114.93,6,0.15,10786.14,6808.94,3977.2
10794,2022-03-18,South,Furniture,Bookshelf,9715.32,2,0.0,19430.64,12885.41,6545.23
13534,2022-03-18,East,Food & Beverage,Coffee Beans,1200.16,3,0.0,3600.48,2100.48,1500.0
14595,2022-03-18,East,Clothing,Jacket,4484.32,6,0.0,26905.92,14424.82,12481.1
10464,2022-03-18,South,Food & Beverage,Protein Bar,318.4,6,0.0,1910.4,1163.24,747.16
13942,2022-03-19,North,Furniture,Table,17154.16,2,0.05,32592.9,19780.74,12812.16
13166,2022-03-19,West,Clothing,T-Shirt,872.76,8,0.2,5585.66,4253.17,1332.49
13903,2022-03-19,East,Electronics,Smart Watch,15637.16,4,0.15,53166.34,40038.91,13127.43
10091,2022-03-20,North,Sports,Cycling Helmet,3068.82,4,0.0,12275.28,6323.89,5951.39
14316,2022-03-21,West,Food & Beverage,Protein Bar,271.73,6,0.1,1467.34,833.59,633.75
12997,2022-03-21,North,Sports,Dumbbells,3072.14,3,0.2,7373.14,5515.92,1857.22
14944,2022-03-22,Central,Clothing,T-Shirt,832.94,6,0.0,4997.64,3268.43,1729.21
13306,2022-03-22,Central,Electronics,Mobile Phone,36765.42,6,0.05,209562.89,130111.58,79451.31
14431,2022-03-22,Central,Food & Beverage,Tea Set,1870.4,3,0.15,4769.52,2876.92,1892.6
13747,2022-03-22,West,Electronics,Headphones,7696.39,2,0.0,15392.78,10113.34,5279.44
14736,2022-03-22,West,Food & Beverage,Juice Pack,255.65,4,0.1,920.34,570.1,350.24
10518,2022-03-22,North,Clothing,Dress,3175.65,2,0.15,5398.6,3887.86,1510.74
13900,2022-03-22,Central,Sports,Tennis Racket,5566.84,4,0.2,17813.89,11580.35,6233.54
11405,2022-03-22,West,Clothing,Jacket,4203.14,3,0.15,10718.01,7342.24,3375.77
10062,2022-03-23,Central,Electronics,Headphones,7237.24,3,0.15,18454.96,13881.33,4573.63
10989,2022-03-23,East,Electronics,Smart Watch,14456.45,3,0.15,36863.95,30099.34,6764.61
12827,2022-03-23,North,Food & Beverage,Snack Box,443.94,4,0.0,1775.76,1033.81,741.95
12650,2022-03-23,Central,Sports,Dumbbells,3091.27,2,0.0,6182.54,3866.5,2316.04
12306,2022-03-23,East,Furniture,Bookshelf,9230.9,6,0.05,52616.13,35136.01,17480.12
14367,2022-03-23,West,Electronics,Tablet,27044.58,5,0.0,135222.9,81097.5,54125.4
12002,2022-03-23,Central,Food & Beverage,Juice Pack,257.41,2,0.2,411.86,318.33,93.53
13456,2022-03-23,Central,Electronics,Laptop,80208.97,1,0.0,80208.97,55308.51,24900.46
13519,2022-03-24,West,Electronics,Tablet,30720.49,5,0.0,153602.45,94776.47,58825.98
14622,2022-03-24,Central,Furniture,Bookshelf,8621.35,6,0.05,49141.69,26872.29,22269.4
13813,2022-03-24,North,Clothing,Jacket,4720.71,4,0.1,16994.56,10407.55,6587.01
14960,2022-03-25,North,Electronics,Smart Watch,13634.9,6,0.2,65447.52,54663.79,10783.73
13052,2022-03-25,West,Furniture,Chair,13100.44,3,0.15,33406.12,20665.21,12740.91
14412,2022-03-25,South,Sports,Tennis Racket,5684.68,2,0.0,11369.36,6304.74,5064.62
14419,2022-03-25,West,Clothing,Shoes,3463.01,5,0.0,17315.05,9305.26,8009.79
11681,2022-03-25,West,Furniture,Bed Frame,21199.24,6,0.05,120835.67,66690.79,54144.88
11562,2022-03-25,North,Furniture,Bookshelf,9805.46,6,0.0,58832.76,38429.86,20402.9
12198,2022-03-26,Central,Clothing,Jeans,2400.87,6,0.15,12244.44,9712.49,2531.95
10142,2022-03-26,East,Sports,Cycling Helmet,2649.4,2,0.15,4503.98,2759.73,1744.25
13169,2022-03-26,Central,Clothing,Jeans,2197.11,3,0.15,5602.63,4259.12,1343.51
10321,2022-03-26,West,Sports,Dumbbells,3036.1,2,0.0,6072.2,3544.7,2527.5
10408,2022-03-26,North,Electronics,Laptop,82184.72,4,0.15,279428.05,222796.8,56631.25
11184,2022-03-26,East,Sports,Tennis Racket,6043.89,2,0.0,12087.78,6436.74,5651.04
12048,2022-03-27,North,Clothing,Dress,3194.97,3,0.2,7667.93,5936.25,1731.68
14153,2022-03-27,Central,Sports,Yoga Mat,1371.17,5,0.2,5484.68,4317.13,1167.55
13382,2022-03-27,West,Electronics,Headphones,7218.72,4,0.0,28874.88,17169.96,11704.92
13367,2022-03-27,Central,Electronics,Smart Watch,15251.51,2,0.0,30503.02,19300.17,11202.85
14628,2022-03-27,South,Furniture,Bed Frame,22452.92,3,0.05,63990.82,36502.11,27488.71
13329,2022-03-27,West,Electronics,Mobile Phone,31595.3,5,0.0,157976.5,88926.94,69049.56
12554,2022-03-27,North,Electronics,Headphones,8051.17,6,0.1,43476.32,29686.31,13790.01
11830,2022-03-27,North,Food & Beverage,Tea Set,1867.09,3,0.0,5601.27,3042.03,2559.24
13738,2022-03-28,East,Food & Beverage,Snack Box,456.78,7,0.0,3197.46,1869.11,1328.35
10380,2022-03-28,East,Sports,Cycling Helmet,2881.66,3,0.0,8644.98,5030.74,3614.24
13502,2022-03-28,North,Food & Beverage,Protein Bar,296.35,5,0.0,1481.75,979.84,501.91
13189,2022-03-29,West,Food & Beverage,Tea Set,1858.78,4,0.2,5948.1,4772.7,1175.4
10547,2022-03-29,South,Clothing,Dress,3297.38,6,0.05,18795.07,11691.58,7103.49
14574,2022-03-29,East,Furniture,Bed Frame,20242.91,6,0.05,115384.59,70026.82,45357.77
10723,2022-03-29,West,Electronics,Mobile Phone,31597.03,5,0.1,142186.64,83851.68,58334.96
14851,2022-03-29,South,Sports,Dumbbells,3017.99,6,0.05,17202.54,12645.43,4557.11
11016,2022-03-30,Central,Food & Beverage,Protein Bar,328.8,3,0.2,789.12,595.43,193.69
12417,2022-03-30,North,Electronics,Tablet,27117.34,4,0.0,108469.36,70954.77,37514.59
11436,2022-03-30,North,Furniture,Sofa,43552.83,6,0.0,261316.98,157809.42,103507.56
14301,2022-03-31,North,Food & Beverage,Coffee Beans,1286.89,2,0.2,2059.02,1728.51,330.51
11962,2022-03-31,South,Clothing,Jacket,4400.25,4,0.15,14960.85,9827.78,5133.07
12566,2022-03-31,East,Furniture,Bed Frame,21395.51,2,0.15,36372.37,23804.94,12567.43
12754,2022-03-31,East,Furniture,Chair,12123.21,5,0.1,54554.44,34702.2,19852.24
13350,2022-04-01,North,Furniture,Sofa,45463.81,3,0.15,115932.72,72466.15,43466.57
10503,2022-04-01,West,Food & Beverage,Protein Bar,276.32,5,0.1,1243.44,735.14,508.3
12239,2022-04-02,North,Sports,Running Shoes,4220.41,6,0.0,25322.46,16461.57,8860.89
14010,2022-04-02,East,Sports,Cycling Helmet,2780.11,4,0.1,10008.4,6932.52,3075.88
12287,2022-04-02,Central,Food & Beverage,Coffee Beans,1249.16,3,0.0,3747.48,2009.64,1737.84
12610,2022-04-02,East,Clothing,Dress,3037.47,2,0.0,6074.94,3955.39,2119.55
14165,2022-04-02,East,Electronics,Laptop,75016.77,4,0.05,285063.73,175731.38,109332.35
11813,2022-04-03,West,Electronics,Tablet,27550.16,7,0.05,183208.56,131814.69,51393.87
14127,2022-04-03,Central,Food & Beverage,Juice Pack,245.93,5,0.2,983.72,836.27,147.45
12456,2022-04-03,North,Sports,Running Shoes,4807.83,5,0.2,19231.32,12084.02,7147.3
10249,2022-04-03,North,Furniture,Bookshelf,8839.85,5,0.0,44199.25,24528.87,19670.38
14284,2022-04-03,East,Food & Beverage,Tea Set,1626.37,5,0.0,8131.85,4489.91,3641.94
11590,2022-04-03,South,Furniture,Sofa,45111.86,4,0.2,144357.95,102836.06,41521.89
13702,2022-04-03,South,Clothing,Jeans,2155.58,4,0.0,8622.32,4451.15,4171.17
11278,2022-04-04,East,Furniture,Bed Frame,23240.81,6,0.2,111555.89,77364.34,34191.55
10848,2022-04-04,East,Furniture,Bookshelf,8891.21,3,0.15,22672.59,13800.76,8871.83
14350,2022-04-04,East,Food & Beverage,Coffee Beans,1099.86,3,0.0,3299.58,2015.31,1284.27
11805,2022-04-04,West,Furniture,Chair,12246.98,3,0.2,29392.75,25315.89,4076.86
12680,2022-04-04,East,Food & Beverage,Snack Box,457.96,6,0.0,2747.76,1906.53,841.23
12564,2022-04-04,North,Clothing,T-Shirt,777.59,5,0.0,3887.95,2533.06,1354.89
10165,2022-04-04,North,Sports,Running Shoes,4882.72,4,0.15,16601.25,12489.69,4111.56
10954,2022-04-04,North,Furniture,Bed Frame,19996.19,2,0.0,39992.38,24530.19,15462.19
14254,2022-04-05,West,Food & Beverage,Snack Box,444.82,2,0.05,845.16,562.02,283.14
14745,2022-04-05,East,Food & Beverage,Snack Box,486.85,7,0.0,3407.95,2101.12,1306.83
14114,2022-04-06,West,Food & Beverage,Juice Pack,274.74,5,0.05,1305.01,779.25,525.76
14472,2022-04-06,East,Clothing,Shoes,3397.07,5,0.1,15286.82,10862.09,4424.73
11744,2022-04-07,North,Furniture,Sofa,42322.16,4,0.0,169288.64,101409.71,67878.93
14828,2022-04-07,East,Furniture,Table,19252.71,4,0.1,69309.76,44747.09,24562.67
10024,2022-04-07,North,Clothing,Jeans,2122.21,6,0.2,10186.61,7632.95,2553.66
14406,2022-04-07,West,Furniture,Bookshelf,9420.88,1,0.0,9420.88,5164.57,4256.31
14627,2022-04-07,North,Sports,Cycling Helmet,2536.06,2,0.1,4564.91,3137.57,1427.34
13071,2022-04-08,East,Food & Beverage,Juice Pack,245.15,3,0.2,588.36,502.32,86.04
10357,2022-04-08,South,Food & Beverage,Tea Set,1898.6,7,0.05,12625.69,7276.21,5349.48
14320,2022-04-08,East,Furniture,Chair,11348.69,7,0.05,75468.79,54628.05,20840.74
13819,2022-04-08,Central,Furniture,Bed Frame,21602.07,5,0.1,97209.32,54850.8,42358.52
11708,2022-04-08,Central,Electronics,Laptop,79480.31,3,0.1,214596.84,164767.38,49829.46
11078,2022-04-08,West,Electronics,Mobile Phone,38106.42,1,0.0,38106.42,20868.03,17238.39
11977,2022-04-08,Central,Electronics,Headphones,8545.42,2,0.15,14527.21,9810.15,4717.06
12414,2022-04-08,North,Clothing,T-Shirt,721.36,5,0.0,3606.8,2234.03,1372.77
11603,2022-04-08,East,Sports,Cycling Helmet,3011.59,6,0.2,14455.63,9395.19,5060.44
12190,2022-04-08,South,Electronics,Laptop,71864.38,3,0.0,215593.14,140696.92,74896.22
13778,2022-04-09,Central,Clothing,Jeans,1998.67,5,0.1,8994.02,5549.29,3444.73
13019,2022-04-09,South,Clothing,T-Shirt,875.34,4,0.0,3501.36,2382.09,1119.27
12641,2022-04-09,Central,Sports,Tennis Racket,6300.19,3,0.1,17010.51,10997.65,6012.86
10855,2022-04-10,Central,Electronics,Laptop,72704.38,6,0.15,370792.34,288779.94,82012.4
11693,2022-04-10,East,Furniture,Chair,12480.45,3,0.15,31825.15,22269.51,9555.64
11979,2022-04-10,West,Clothing,Jeans,2212.01,5,0.0,11060.05,6538.93,4521.12
13394,2022-04-10,East,Sports,Yoga Mat,1511.39,2,0.15,2569.36,1728.96,840.4
10905,2022-04-10,Central,Food & Beverage,Tea Set,1926.31,5,0.05,9149.97,5932.64,3217.33
12984,2022-04-11,West,Food & Beverage,Snack Box,407.76,2,0.0,815.52,489.89,325.63
12440,2022-04-11,West,Food & Beverage,Protein Bar,291.73,5,0.0,1458.65,833.22,625.43
13664,2022-04-11,East,Electronics,Headphones,7960.41,3,0.05,22687.17,13392.45,9294.72
11242,2022-04-11,South,Furniture,Bookshelf,8285.3,5,0.05,39355.17,23482.32,15872.85
13740,2022-04-11,North,Furniture,Table,19440.78,3,0.05,55406.22,34023.23,21382.99
11155,2022-04-11,East,Clothing,Dress,2788.47,7,0.15,16591.4,10273.26,6318.14
13576,2022-04-11,North,Furniture,Bookshelf,9008.78,3,0.0,27026.34,15738.31,11288.03
14287,2022-04-12,North,Food & Beverage,Protein Bar,280.2,3,0.15,714.51,518.72,195.79
10293,2022-04-12,North,Furniture,Bookshelf,9770.55,3,0.15,24914.9,17231.76,7683.14
14340,2022-04-12,East,Sports,Running Shoes,4406.25,3,0.15,11235.94,8986.99,2248.95
11117,2022-04-12,Central,Electronics,Mobile Phone,37397.88,4,0.0,149591.52,92797.2,56794.32
13486,2022-04-13,East,Electronics,Smart Watch,15206.4,5,0.0,76032.0,50110.84,25921.16
14629,2022-04-13,North,Food & Beverage,Coffee Beans,1081.94,5,0.2,4327.76,2958.81,1368.95
12828,2022-04-13,Central,Furniture,Sofa,40707.81,4,0.05,154689.68,113551.2,41138.48
14593,2022-04-13,South,Electronics,Headphones,7830.61,2,0.05,14878.16,9581.25,5296.91
14540,2022-04-13,North,Clothing,Shoes,3179.37,4,0.1,11445.73,8835.5,2610.23
10869,2022-04-13,North,Clothing,T-Shirt,754.79,6,0.2,3622.99,2325.99,1297.0
14940,2022-04-14,West,Sports,Tennis Racket,6432.5,6,0.2,30876.0,22973.71,7902.29
10427,2022-04-15,Central,Sports,Dumbbells,2978.46,7,0.0,20849.22,14494.44,6354.78
10932,2022-04-15,Central,Furniture,Bookshelf,9672.36,3,0.2,23213.66,16365.73,6847.93
12919,2022-04-15,East,Electronics,Mobile Phone,37342.0,2,0.05,70949.8,51645.54,19304.26
12616,2022-04-16,Central,Food & Beverage,Tea Set,1809.54,4,0.1,6514.34,4592.28,1922.06
11254,2022-04-16,West,Furniture,Sofa,45614.87,2,0.15,77545.28,54093.57,23451.71
12188,2022-04-16,East,Electronics,Tablet,25703.92,6,0.0,154223.52,86835.2,67388.32
11362,2022-04-16,East,Sports,Yoga Mat,1648.29,3,0.0,4944.87,2892.25,2052.62
14815,2022-04-16,South,Clothing,T-Shirt,782.89,2,0.05,1487.49,892.17,595.32
13809,2022-04-17,West,Sports,Tennis Racket,6219.58,4,0.0,24878.32,14142.24,10736.08
11856,2022-04-17,East,Food & Beverage,Snack Box,442.65,7,0.0,3098.55,1935.74,1162.81
13640,2022-04-17,South,Electronics,Laptop,75261.21,5,0.1,338675.45,211122.28,127553.17
11130,2022-04-17,South,Electronics,Mobile Phone,32338.23,8,0.15,219899.96,136131.77,83768.19
14804,2022-04-18,Central,Sports,Tennis Racket,6379.95,2,0.1,11483.91,8426.49,3057.42
13146,2022-04-18,West,Sports,Tennis Racket,6034.22,5,0.2,24136.88,18323.12,5813.76
11808,2022-04-19,Central,Sports,Dumbbells,3215.51,3,0.2,7717.22,5562.32,2154.9
12439,2022-04-19,West,Furniture,Sofa,42604.64,2,0.0,85209.28,52971.53,32237.75
11576,2022-04-19,North,Food & Beverage,Coffee Beans,1127.4,3,0.0,3382.2,2040.71,1341.49
11434,2022-04-19,South,Electronics,Mobile Phone,34230.46,7,0.15,203671.24,147456.02,56215.22
11339,2022-04-19,North,Sports,Running Shoes,4543.56,3,0.0,13630.68,8262.53,5368.15
13099,2022-04-19,West,Sports,Cycling Helmet,2774.9,3,0.05,7908.47,5344.63,2563.84
12500,2022-04-19,South,Sports,Dumbbells,3289.9,3,0.1,8882.73,5151.24,3731.49
14198,2022-04-20,South,Sports,Running Shoes,4867.08,2,0.0,9734.16,6022.73,3711.43
10170,2022-04-20,South,Clothing,Dress,3222.06,1,0.0,3222.06,2174.7,1047.36
14971,2022-04-20,North,Electronics,Smart Watch,14061.26,4,0.0,56245.04,31999.64,24245.4
10617,2022-04-20,East,Electronics,Headphones,8694.89,7,0.0,60864.23,35647.67,25216.56
14184,2022-04-20,North,Food & Beverage,Protein Bar,294.03,6,0.2,1411.34,978.04,433.3
14222,2022-04-20,Central,Clothing,Dress,2745.98,5,0.0,13729.9,9106.6,4623.3
12091,2022-04-21,East,Food & Beverage,Protein Bar,317.79,4,0.1,1144.04,788.47,355.57
11312,2022-04-21,North,Food & Beverage,Snack Box,439.0,4,0.0,1756.0,901.14,854.86
14009,2022-04-22,Central,Clothing,Jeans,2396.37,3,0.0,7189.11,3800.91,3388.2
12496,2022-04-22,North,Electronics,Tablet,27802.44,4,0.2,88967.81,68180.15,20787.66
10666,2022-04-22,South,Food & Beverage,Snack Box,460.73,2,0.0,921.46,513.17,408.29
11886,2022-04-22,West,Furniture,Table,18250.94,4,0.0,73003.76,46090.53,26913.23
10770,2022-04-22,East,Electronics,Headphones,7827.55,4,0.0,31310.2,21799.77,9510.43
11866,2022-04-22,East,Sports,Dumbbells,2978.56,4,0.0,11914.24,7137.84,4776.4
11635,2022-04-22,South,Furniture,Bed Frame,22990.42,3,0.05,65522.7,42011.89,23510.81
10895,2022-04-22,South,Food & Beverage,Juice Pack,237.16,3,0.1,640.33,485.39,154.94
10965,2022-04-22,Central,Food & Beverage,Tea Set,1893.19,3,0.0,5679.57,3903.19,1776.38
10679,2022-04-23,East,Clothing,T-Shirt,784.23,2,0.0,1568.46,907.12,661.34
13831,2022-04-23,West,Sports,Yoga Mat,1614.23,2,0.1,2905.61,2112.88,792.73
11504,2022-04-23,Central,Clothing,Dress,2876.4,3,0.1,7766.28,5017.32,2748.96
13142,2022-04-23,Central,Electronics,Mobile Phone,32240.15,1,0.0,32240.15,21436.31,10803.84
10298,2022-04-23,North,Clothing,Jacket,4703.38,6,0.0,28220.28,17442.1,10778.18
11468,2022-04-23,Central,Furniture,Chair,11450.18,2,0.0,22900.36,11798.72,11101.64
14506,2022-04-24,East,Food & Beverage,Snack Box,424.24,3,0.0,1272.72,788.56,484.16
10685,2022-04-24,West,Sports,Dumbbells,3197.19,4,0.0,12788.76,8632.75,4156.01
10402,2022-04-24,North,Sports,Dumbbells,3095.12,4,0.0,12380.48,7397.65,4982.83
11871,2022-04-25,Central,Electronics,Tablet,25911.52,3,0.2,62187.65,43636.65,18551.0
10222,2022-04-25,East,Furniture,Sofa,43426.71,4,0.05,165021.5,95054.14,69967.36
11508,2022-04-25,East,Food & Beverage,Protein Bar,295.94,5,0.15,1257.75,827.89,429.86
10545,2022-04-25,North,Clothing,T-Shirt,819.12,8,0.05,6225.31,4203.59,2021.72
14458,2022-04-25,West,Sports,Cycling Helmet,3000.15,4,0.0,12000.6,7815.81,4184.79
13241,2022-04-26,South,Clothing,T-Shirt,831.88,4,0.0,3327.52,1918.13,1409.39
13314,2022-04-26,Central,Electronics,Laptop,78818.96,3,0.15,200988.35,155154.24,45834.11
14769,2022-04-26,North,Clothing,Shoes,3381.73,2,0.0,6763.46,3501.08,3262.38
10802,2022-04-26,Central,Clothing,T-Shirt,798.37,4,0.0,3193.48,2111.0,1082.48
